Category,Name,Price_PLN,Performance_Score,Socket,RAM_Type,TDP_W,Power_W,Form_Factor,Length_mm,Height_mm
Power Supply,be quiet! 300W 80+ Gold-1338,317,307,,,,300,,,
Power Supply,Endorfy 450W 80+ Gold-1339,272,255,,,,450,,,
Power Supply,Seasonic 950W 80+ Gold-1340,708,726,,,,950,,,
Power Supply,Seasonic 350W 80+ Gold-1341,292,281,,,,350,,,
Power Supply,Corsair 1100W 80+ Gold-1342,734,676,,,,1100,,,
Power Supply,Endorfy 850W 80+ Gold-1343,1001,985,,,,850,,,
Power Supply,Endorfy 700W 80+ Gold-1344,774,843,,,,700,,,
Power Supply,be quiet! 500W 80+ Gold-1345,361,325,,,,500,,,
Power Supply,Corsair 550W 80+ Gold-1346,461,485,,,,550,,,
Power Supply,Endorfy 400W 80+ Gold-1347,250,273,,,,400,,,
Power Supply,Seasonic 450W 80+ Gold-1348,468,506,,,,450,,,
Power Supply,Seasonic 1000W 80+ Gold-1349,1083,1149,,,,1000,,,
Power Supply,be quiet! 950W 80+ Gold-1350,670,722,,,,950,,,
Power Supply,Endorfy 600W 80+ Gold-1351,473,484,,,,600,,,
Power Supply,be quiet! 1200W 80+ Gold-1352,1027,928,,,,1200,,,
Power Supply,Corsair 1200W 80+ Gold-1353,1054,1010,,,,1200,,,
Power Supply,Seasonic 850W 80+ Gold-1354,645,663,,,,850,,,
Power Supply,be quiet! 500W 80+ Gold-1355,255,273,,,,500,,,
Power Supply,be quiet! 1000W 80+ Gold-1356,979,983,,,,1000,,,
Power Supply,Corsair 450W 80+ Gold-1357,380,382,,,,450,,,
Power Supply,Seasonic 1000W 80+ Gold-1358,563,599,,,,1000,,,
Power Supply,Endorfy 350W 80+ Gold-1359,320,340,,,,350,,,
Power Supply,be quiet! 550W 80+ Gold-1360,353,383,,,,550,,,
Power Supply,Seasonic 850W 80+ Gold-1361,699,730,,,,850,,,
Power Supply,Endorfy 750W 80+ Gold-1362,810,881,,,,750,,,
Power Supply,Corsair 700W 80+ Gold-1363,656,696,,,,700,,,
Power Supply,Endorfy 800W 80+ Gold-1364,860,903,,,,800,,,
Power Supply,be quiet! 950W 80+ Gold-1365,770,707,,,,950,,,
Power Supply,be quiet! 300W 80+ Gold-1366,337,361,,,,300,,,
Power Supply,Corsair 600W 80+ Gold-1367,712,737,,,,600,,,
Power Supply,Endorfy 800W 80+ Gold-1368,914,824,,,,800,,,
Power Supply,Seasonic 300W 80+ Gold-1369,240,218,,,,300,,,
Power Supply,Seasonic 900W 80+ Gold-1370,700,662,,,,900,,,
Power Supply,Seasonic 650W 80+ Gold-1371,447,488,,,,650,,,
Power Supply,Corsair 850W 80+ Gold-1372,848,882,,,,850,,,
Power Supply,Seasonic 1050W 80+ Gold-1373,1065,1157,,,,1050,,,
Power Supply,Corsair 1200W 80+ Gold-1374,1429,1479,,,,1200,,,
Power Supply,Corsair 500W 80+ Gold-1375,371,384,,,,500,,,
Power Supply,Seasonic 900W 80+ Gold-1376,660,616,,,,900,,,
Power Supply,Endorfy 1200W 80+ Gold-1377,1234,1171,,,,1200,,,
Power Supply,be quiet! 400W 80+ Gold-1378,443,443,,,,400,,,
Power Supply,be quiet! 850W 80+ Gold-1379,557,552,,,,850,,,
Power Supply,Endorfy 850W 80+ Gold-1380,934,922,,,,850,,,
Power Supply,Seasonic 1100W 80+ Gold-1381,727,690,,,,1100,,,
Power Supply,Corsair 700W 80+ Gold-1382,527,568,,,,700,,,
Power Supply,be quiet! 300W 80+ Gold-1383,187,175,,,,300,,,
Power Supply,Seasonic 1100W 80+ Gold-1384,790,725,,,,1100,,,
Power Supply,be quiet! 850W 80+ Gold-1385,485,512,,,,850,,,
Power Supply,Seasonic 700W 80+ Gold-1386,606,647,,,,700,,,
Power Supply,Seasonic 650W 80+ Gold-1387,591,545,,,,650,,,
Power Supply,be quiet! 1200W 80+ Gold-1388,1254,1223,,,,1200,,,
Power Supply,be quiet! 400W 80+ Gold-1389,342,364,,,,400,,,
Power Supply,be quiet! 700W 80+ Gold-1390,621,607,,,,700,,,
Power Supply,be quiet! 650W 80+ Gold-1391,423,447,,,,650,,,
Power Supply,Seasonic 400W 80+ Gold-1392,442,461,,,,400,,,
Power Supply,Seasonic 900W 80+ Gold-1393,742,803,,,,900,,,
Power Supply,Endorfy 550W 80+ Gold-1394,331,351,,,,550,,,
Power Supply,Endorfy 800W 80+ Gold-1395,724,760,,,,800,,,
Power Supply,Seasonic 800W 80+ Gold-1396,452,427,,,,800,,,
Power Supply,Endorfy 750W 80+ Gold-1397,664,710,,,,750,,,
Power Supply,be quiet! 800W 80+ Gold-1398,818,884,,,,800,,,
Power Supply,Corsair 850W 80+ Gold-1399,781,739,,,,850,,,
Power Supply,Corsair 350W 80+ Gold-1400,281,286,,,,350,,,
Power Supply,be quiet! 1000W 80+ Gold-1401,1183,1113,,,,1000,,,
Power Supply,be quiet! 500W 80+ Gold-1402,348,323,,,,500,,,
Power Supply,Corsair 1000W 80+ Gold-1403,1149,1200,,,,1000,,,
Power Supply,Corsair 750W 80+ Gold-1404,578,629,,,,750,,,
Power Supply,Seasonic 1000W 80+ Gold-1405,943,876,,,,1000,,,
Power Supply,Endorfy 700W 80+ Gold-1406,437,462,,,,700,,,
Power Supply,Seasonic 700W 80+ Gold-1407,784,715,,,,700,,,
Power Supply,be quiet! 900W 80+ Gold-1408,487,442,,,,900,,,
Power Supply,Seasonic 1050W 80+ Gold-1409,724,751,,,,1050,,,
Power Supply,be quiet! 800W 80+ Gold-1410,642,594,,,,800,,,
Power Supply,Endorfy 950W 80+ Gold-1411,831,873,,,,950,,,
Power Supply,be quiet! 450W 80+ Gold-1412,327,315,,,,450,,,
Power Supply,Corsair 1100W 80+ Gold-1413,1183,1168,,,,1100,,,
Power Supply,Corsair 600W 80+ Gold-1414,356,391,,,,600,,,
Power Supply,Seasonic 1200W 80+ Gold-1415,1124,1110,,,,1200,,,
Power Supply,Corsair 850W 80+ Gold-1416,698,651,,,,850,,,
Power Supply,be quiet! 550W 80+ Gold-1417,449,422,,,,550,,,
Power Supply,be quiet! 550W 80+ Gold-1418,375,364,,,,550,,,
Power Supply,Endorfy 950W 80+ Gold-1419,953,891,,,,950,,,
Power Supply,Endorfy 1050W 80+ Gold-1420,1173,1067,,,,1050,,,
Power Supply,Seasonic 950W 80+ Gold-1421,869,868,,,,950,,,
Power Supply,Corsair 300W 80+ Gold-1422,251,234,,,,300,,,
Power Supply,Seasonic 900W 80+ Gold-1423,522,539,,,,900,,,
Power Supply,Corsair 400W 80+ Gold-1424,332,359,,,,400,,,
Power Supply,Corsair 500W 80+ Gold-1425,360,363,,,,500,,,
Power Supply,Seasonic 1150W 80+ Gold-1426,1250,1180,,,,1150,,,
Power Supply,be quiet! 1050W 80+ Gold-1427,1149,1165,,,,1050,,,
Power Supply,be quiet! 1050W 80+ Gold-1428,825,872,,,,1050,,,
Power Supply,be quiet! 650W 80+ Gold-1429,598,578,,,,650,,,
Power Supply,Seasonic 400W 80+ Gold-1430,316,286,,,,400,,,
Power Supply,Endorfy 300W 80+ Gold-1431,281,308,,,,300,,,
Power Supply,be quiet! 1200W 80+ Gold-1432,655,635,,,,1200,,,
Power Supply,Seasonic 850W 80+ Gold-1433,853,886,,,,850,,,
Power Supply,be quiet! 1050W 80+ Gold-1434,763,722,,,,1050,,,
Power Supply,Seasonic 350W 80+ Gold-1435,300,282,,,,350,,,
Power Supply,Endorfy 800W 80+ Gold-1436,475,507,,,,800,,,
Power Supply,be quiet! 600W 80+ Gold-1437,670,708,,,,600,,,
Power Supply,Seasonic 1150W 80+ Gold-1438,1302,1257,,,,1150,,,
Power Supply,Corsair 1000W 80+ Gold-1439,1107,1205,,,,1000,,,
Power Supply,Endorfy 950W 80+ Gold-1440,593,591,,,,950,,,
Power Supply,Endorfy 700W 80+ Gold-1441,812,825,,,,700,,,
Power Supply,Seasonic 500W 80+ Gold-1442,286,287,,,,500,,,
Power Supply,be quiet! 650W 80+ Gold-1443,677,723,,,,650,,,
Power Supply,be quiet! 300W 80+ Gold-1444,260,263,,,,300,,,
Power Supply,Endorfy 950W 80+ Gold-1445,801,749,,,,950,,,
Power Supply,Endorfy 350W 80+ Gold-1446,395,416,,,,350,,,
Power Supply,Corsair 700W 80+ Gold-1447,561,614,,,,700,,,
Power Supply,Corsair 600W 80+ Gold-1448,350,365,,,,600,,,
Power Supply,be quiet! 1100W 80+ Gold-1449,1210,1251,,,,1100,,,
Power Supply,be quiet! 700W 80+ Gold-1450,547,534,,,,700,,,
Power Supply,Endorfy 650W 80+ Gold-1451,374,388,,,,650,,,
Power Supply,Seasonic 500W 80+ Gold-1452,366,334,,,,500,,,
Power Supply,Seasonic 950W 80+ Gold-1453,1096,1174,,,,950,,,
Power Supply,Seasonic 950W 80+ Gold-1454,630,579,,,,950,,,
Power Supply,Endorfy 700W 80+ Gold-1455,523,537,,,,700,,,
Power Supply,Corsair 550W 80+ Gold-1456,454,475,,,,550,,,
Power Supply,Seasonic 950W 80+ Gold-1457,924,932,,,,950,,,
Power Supply,Corsair 500W 80+ Gold-1458,554,555,,,,500,,,
Power Supply,be quiet! 350W 80+ Gold-1459,313,343,,,,350,,,
Power Supply,Seasonic 400W 80+ Gold-1460,456,497,,,,400,,,
Power Supply,Corsair 700W 80+ Gold-1461,809,740,,,,700,,,
Power Supply,be quiet! 350W 80+ Gold-1462,359,364,,,,350,,,
Power Supply,Corsair 1100W 80+ Gold-1463,1135,1236,,,,1100,,,
Power Supply,Corsair 850W 80+ Gold-1464,593,630,,,,850,,,
Power Supply,Seasonic 900W 80+ Gold-1465,980,1041,,,,900,,,
Power Supply,Endorfy 1000W 80+ Gold-1466,520,522,,,,1000,,,
Power Supply,Seasonic 900W 80+ Gold-1467,974,1067,,,,900,,,
Power Supply,Endorfy 900W 80+ Gold-1468,760,766,,,,900,,,
Power Supply,Corsair 1000W 80+ Gold-1469,596,600,,,,1000,,,
Power Supply,be quiet! 700W 80+ Gold-1470,684,725,,,,700,,,
Power Supply,Corsair 1150W 80+ Gold-1471,805,744,,,,1150,,,
Power Supply,Seasonic 1000W 80+ Gold-1472,1013,1003,,,,1000,,,
Power Supply,be quiet! 900W 80+ Gold-1473,895,897,,,,900,,,
Power Supply,Corsair 350W 80+ Gold-1474,321,352,,,,350,,,
Power Supply,Corsair 900W 80+ Gold-1475,663,707,,,,900,,,
Power Supply,Corsair 1150W 80+ Gold-1476,797,873,,,,1150,,,
Power Supply,Endorfy 1050W 80+ Gold-1477,722,699,,,,1050,,,
Power Supply,be quiet! 1150W 80+ Gold-1478,799,838,,,,1150,,,
Power Supply,Corsair 650W 80+ Gold-1479,517,536,,,,650,,,
Power Supply,Seasonic 1050W 80+ Gold-1480,561,598,,,,1050,,,
Power Supply,Endorfy 950W 80+ Gold-1481,1027,1070,,,,950,,,
Power Supply,Endorfy 650W 80+ Gold-1482,729,667,,,,650,,,
Power Supply,Corsair 1100W 80+ Gold-1483,1091,1105,,,,1100,,,
Power Supply,Endorfy 800W 80+ Gold-1484,828,872,,,,800,,,
Power Supply,Corsair 700W 80+ Gold-1485,761,805,,,,700,,,
Power Supply,Seasonic 600W 80+ Gold-1486,707,659,,,,600,,,
Power Supply,Endorfy 450W 80+ Gold-1487,372,388,,,,450,,,
Power Supply,Corsair 850W 80+ Gold-1488,511,463,,,,850,,,
Power Supply,be quiet! 1050W 80+ Gold-1489,996,1060,,,,1050,,,
Power Supply,Corsair 550W 80+ Gold-1490,396,389,,,,550,,,
Power Supply,Endorfy 1000W 80+ Gold-1491,829,873,,,,1000,,,
Power Supply,Corsair 1150W 80+ Gold-1492,712,778,,,,1150,,,
Power Supply,Seasonic 1100W 80+ Gold-1493,1263,1270,,,,1100,,,
Power Supply,be quiet! 1200W 80+ Gold-1494,954,1042,,,,1200,,,
Power Supply,Corsair 900W 80+ Gold-1495,583,530,,,,900,,,
Power Supply,Seasonic 900W 80+ Gold-1496,874,900,,,,900,,,
Power Supply,Seasonic 1100W 80+ Gold-1497,794,716,,,,1100,,,
Power Supply,Endorfy 850W 80+ Gold-1498,800,773,,,,850,,,
Power Supply,be quiet! 300W 80+ Gold-1499,351,349,,,,300,,,
Storage,Lexar NVMe SSD Gen5-0,593,589,,,,,,,
Storage,Lexar NVMe SSD Gen4-1,302,306,,,,,,,
Storage,Lexar NVMe SSD Gen3-2,543,629,,,,,,,
Storage,Kingston NVMe SSD Gen5-3,1413,1349,,,,,,,
Storage,Lexar NVMe SSD Gen3-4,1571,1665,,,,,,,
Storage,Lexar NVMe SSD Gen5-5,629,571,,,,,,,
Storage,Samsung NVMe SSD Gen5-6,892,781,,,,,,,
Storage,Kingston NVMe SSD Gen4-7,1187,1297,,,,,,,
Storage,Crucial NVMe SSD Gen3-8,1407,1687,,,,,,,
Storage,Samsung NVMe SSD Gen3-9,196,205,,,,,,,
Storage,Kingston NVMe SSD Gen5-10,712,649,,,,,,,
Storage,Samsung NVMe SSD Gen3-11,530,580,,,,,,,
Storage,Lexar NVMe SSD Gen4-12,1067,856,,,,,,,
Storage,WD NVMe SSD Gen5-13,1362,1420,,,,,,,
Storage,Crucial NVMe SSD Gen4-14,768,716,,,,,,,
Storage,Samsung NVMe SSD Gen4-15,991,1175,,,,,,,
Storage,Samsung NVMe SSD Gen4-16,1415,1469,,,,,,,
Storage,Lexar NVMe SSD Gen3-17,329,376,,,,,,,
Storage,Kingston NVMe SSD Gen3-18,1878,1932,,,,,,,
Storage,Samsung NVMe SSD Gen3-19,204,202,,,,,,,
Storage,Samsung NVMe SSD Gen3-20,1328,1211,,,,,,,
Storage,Crucial NVMe SSD Gen4-21,1986,1724,,,,,,,
Storage,Crucial NVMe SSD Gen3-22,266,228,,,,,,,
Storage,Lexar NVMe SSD Gen4-23,197,173,,,,,,,
Storage,Crucial NVMe SSD Gen4-24,1457,1271,,,,,,,
Storage,Kingston NVMe SSD Gen5-25,498,518,,,,,,,
Storage,Kingston NVMe SSD Gen4-26,544,459,,,,,,,
Storage,WD NVMe SSD Gen4-27,118,103,,,,,,,
Storage,Kingston NVMe SSD Gen3-28,1632,1355,,,,,,,
Storage,Kingston NVMe SSD Gen4-29,737,719,,,,,,,
Storage,Samsung NVMe SSD Gen3-30,1555,1403,,,,,,,
Storage,Kingston NVMe SSD Gen5-31,1096,979,,,,,,,
Storage,Samsung NVMe SSD Gen3-32,462,430,,,,,,,
Storage,WD NVMe SSD Gen3-33,280,281,,,,,,,
Storage,Lexar NVMe SSD Gen5-34,207,194,,,,,,,
Storage,Crucial NVMe SSD Gen4-35,1290,1360,,,,,,,
Storage,Lexar NVMe SSD Gen3-36,1009,1118,,,,,,,
Storage,Samsung NVMe SSD Gen5-37,277,314,,,,,,,
Storage,Samsung NVMe SSD Gen3-38,1193,1150,,,,,,,
Storage,Crucial NVMe SSD Gen3-39,493,472,,,,,,,
Storage,Crucial NVMe SSD Gen5-40,699,605,,,,,,,
Storage,Kingston NVMe SSD Gen5-41,322,259,,,,,,,
Storage,WD NVMe SSD Gen3-42,1730,1830,,,,,,,
Storage,Lexar NVMe SSD Gen5-43,1251,1184,,,,,,,
Storage,Lexar NVMe SSD Gen4-44,306,289,,,,,,,
Storage,WD NVMe SSD Gen3-45,723,602,,,,,,,
Storage,Kingston NVMe SSD Gen4-46,792,946,,,,,,,
Storage,Crucial NVMe SSD Gen5-47,1984,2008,,,,,,,
Storage,Lexar NVMe SSD Gen5-48,692,761,,,,,,,
Storage,Crucial NVMe SSD Gen3-49,773,670,,,,,,,
Storage,Samsung NVMe SSD Gen4-50,1943,1565,,,,,,,
Storage,Samsung NVMe SSD Gen3-51,837,815,,,,,,,
Storage,Crucial NVMe SSD Gen5-52,1392,1496,,,,,,,
Storage,Samsung NVMe SSD Gen3-53,415,454,,,,,,,
Storage,Crucial NVMe SSD Gen5-54,266,308,,,,,,,
Storage,Crucial NVMe SSD Gen5-55,1666,1773,,,,,,,
Storage,Crucial NVMe SSD Gen4-56,946,852,,,,,,,
Storage,Kingston NVMe SSD Gen5-57,956,876,,,,,,,
Storage,Lexar NVMe SSD Gen3-58,1539,1834,,,,,,,
Storage,Crucial NVMe SSD Gen5-59,420,359,,,,,,,
Storage,Lexar NVMe SSD Gen4-60,1467,1523,,,,,,,
Storage,Kingston NVMe SSD Gen4-61,1318,1319,,,,,,,
Storage,WD NVMe SSD Gen5-62,1916,1902,,,,,,,
Storage,Lexar NVMe SSD Gen5-63,1779,1585,,,,,,,
Storage,Lexar NVMe SSD Gen3-64,849,714,,,,,,,
Storage,Crucial NVMe SSD Gen4-65,535,610,,,,,,,
Storage,Crucial NVMe SSD Gen4-66,672,575,,,,,,,
Storage,Kingston NVMe SSD Gen4-67,703,665,,,,,,,
Storage,Samsung NVMe SSD Gen5-68,1258,1425,,,,,,,
Storage,Crucial NVMe SSD Gen4-69,193,193,,,,,,,
Storage,Kingston NVMe SSD Gen3-70,256,212,,,,,,,
Storage,WD NVMe SSD Gen3-71,687,685,,,,,,,
Storage,Kingston NVMe SSD Gen4-72,1950,2161,,,,,,,
Storage,Samsung NVMe SSD Gen3-73,596,711,,,,,,,
Storage,Samsung NVMe SSD Gen4-74,1261,1167,,,,,,,
Storage,Kingston NVMe SSD Gen4-75,1266,1473,,,,,,,
Storage,Kingston NVMe SSD Gen5-76,645,574,,,,,,,
Storage,Crucial NVMe SSD Gen3-77,1267,1245,,,,,,,
Storage,Kingston NVMe SSD Gen4-78,1059,878,,,,,,,
Storage,Samsung NVMe SSD Gen3-79,128,133,,,,,,,
Storage,Kingston NVMe SSD Gen5-80,1888,1952,,,,,,,
Storage,Lexar NVMe SSD Gen5-81,1310,1196,,,,,,,
Storage,Samsung NVMe SSD Gen5-82,1061,903,,,,,,,
Storage,Kingston NVMe SSD Gen3-83,171,164,,,,,,,
Storage,Samsung NVMe SSD Gen3-84,294,267,,,,,,,
Storage,WD NVMe SSD Gen5-85,1044,930,,,,,,,
Storage,Kingston NVMe SSD Gen3-86,1706,1902,,,,,,,
Storage,WD NVMe SSD Gen3-87,1116,1055,,,,,,,
Storage,Lexar NVMe SSD Gen5-88,1688,1704,,,,,,,
Storage,Kingston NVMe SSD Gen5-89,1259,1388,,,,,,,
Storage,WD NVMe SSD Gen3-90,1843,1905,,,,,,,
Storage,WD NVMe SSD Gen3-91,1061,1046,,,,,,,
Storage,Samsung NVMe SSD Gen3-92,108,128,,,,,,,
Storage,Samsung NVMe SSD Gen3-93,532,505,,,,,,,
Storage,WD NVMe SSD Gen4-94,1883,2095,,,,,,,
Storage,Crucial NVMe SSD Gen4-95,977,1068,,,,,,,
Storage,Kingston NVMe SSD Gen5-96,755,802,,,,,,,
Storage,WD NVMe SSD Gen4-97,1653,1867,,,,,,,
Storage,Crucial NVMe SSD Gen3-98,764,880,,,,,,,
Storage,WD NVMe SSD Gen4-99,606,532,,,,,,,
Storage,Crucial NVMe SSD Gen3-100,208,177,,,,,,,
Storage,Kingston NVMe SSD Gen5-101,1408,1586,,,,,,,
Storage,Lexar NVMe SSD Gen3-102,1345,1302,,,,,,,
Storage,Samsung NVMe SSD Gen3-103,712,589,,,,,,,
Storage,WD NVMe SSD Gen3-104,1893,1821,,,,,,,
Storage,Samsung NVMe SSD Gen3-105,1026,1055,,,,,,,
Storage,Kingston NVMe SSD Gen5-106,1819,2175,,,,,,,
Storage,Samsung NVMe SSD Gen3-107,207,171,,,,,,,
Storage,Crucial NVMe SSD Gen5-108,494,432,,,,,,,
Storage,Crucial NVMe SSD Gen5-109,464,490,,,,,,,
Storage,Lexar NVMe SSD Gen5-110,751,842,,,,,,,
Storage,Lexar NVMe SSD Gen5-111,1822,2059,,,,,,,
Storage,Lexar NVMe SSD Gen4-112,503,526,,,,,,,
Storage,Crucial NVMe SSD Gen5-113,1125,1063,,,,,,,
Storage,Kingston NVMe SSD Gen5-114,351,366,,,,,,,
Storage,Crucial NVMe SSD Gen5-115,1156,1107,,,,,,,
Storage,WD NVMe SSD Gen5-116,164,196,,,,,,,
Storage,Lexar NVMe SSD Gen5-117,1403,1387,,,,,,,
Storage,Samsung NVMe SSD Gen3-118,455,533,,,,,,,
Storage,Crucial NVMe SSD Gen4-119,1315,1215,,,,,,,
Storage,Samsung NVMe SSD Gen3-120,479,506,,,,,,,
Storage,Crucial NVMe SSD Gen4-121,1067,1240,,,,,,,
Storage,Samsung NVMe SSD Gen4-122,1299,1344,,,,,,,
Storage,Crucial NVMe SSD Gen5-123,1544,1427,,,,,,,
Storage,Kingston NVMe SSD Gen4-124,882,711,,,,,,,
Storage,Kingston NVMe SSD Gen5-125,1696,1481,,,,,,,
Storage,Crucial NVMe SSD Gen3-126,678,736,,,,,,,
Storage,Kingston NVMe SSD Gen5-127,1498,1442,,,,,,,
Storage,Samsung NVMe SSD Gen5-128,1947,2295,,,,,,,
Storage,Samsung NVMe SSD Gen4-129,1866,1500,,,,,,,
Storage,Crucial NVMe SSD Gen5-130,1499,1468,,,,,,,
Storage,Lexar NVMe SSD Gen5-131,1896,1848,,,,,,,
Storage,WD NVMe SSD Gen5-132,1112,1096,,,,,,,
Storage,Crucial NVMe SSD Gen4-133,1224,1436,,,,,,,
Storage,Samsung NVMe SSD Gen3-134,849,983,,,,,,,
Storage,WD NVMe SSD Gen4-135,143,132,,,,,,,
Storage,Kingston NVMe SSD Gen5-136,1704,1683,,,,,,,
Storage,Samsung NVMe SSD Gen5-137,481,422,,,,,,,
Storage,Kingston NVMe SSD Gen5-138,720,643,,,,,,,
Storage,WD NVMe SSD Gen3-139,723,839,,,,,,,
Storage,Kingston NVMe SSD Gen5-140,1639,1913,,,,,,,
Storage,Crucial NVMe SSD Gen4-141,1527,1538,,,,,,,
Storage,WD NVMe SSD Gen4-142,448,437,,,,,,,
Storage,Kingston NVMe SSD Gen4-143,126,103,,,,,,,
Storage,Crucial NVMe SSD Gen5-144,1251,1052,,,,,,,
Storage,WD NVMe SSD Gen5-145,506,494,,,,,,,
Storage,Lexar NVMe SSD Gen3-146,736,817,,,,,,,
Storage,Samsung NVMe SSD Gen3-147,561,540,,,,,,,
Storage,WD NVMe SSD Gen5-148,1402,1501,,,,,,,
Storage,Lexar NVMe SSD Gen3-149,1018,1132,,,,,,,
Storage,WD NVMe SSD Gen4-150,1423,1285,,,,,,,
Storage,Samsung NVMe SSD Gen4-151,169,187,,,,,,,
Storage,Samsung NVMe SSD Gen5-152,1762,1720,,,,,,,
Storage,Samsung NVMe SSD Gen4-153,1575,1525,,,,,,,
Storage,Kingston NVMe SSD Gen5-154,1049,1160,,,,,,,
Storage,Samsung NVMe SSD Gen3-155,1899,1643,,,,,,,
Storage,Crucial NVMe SSD Gen4-156,1188,1083,,,,,,,
Storage,WD NVMe SSD Gen3-157,811,897,,,,,,,
Storage,Crucial NVMe SSD Gen3-158,1758,2007,,,,,,,
Storage,Lexar NVMe SSD Gen3-159,952,944,,,,,,,
Storage,Crucial NVMe SSD Gen5-160,1296,1520,,,,,,,
Storage,Kingston NVMe SSD Gen5-161,1145,942,,,,,,,
Storage,Lexar NVMe SSD Gen5-162,788,943,,,,,,,
Storage,Samsung NVMe SSD Gen5-163,1521,1799,,,,,,,
Storage,Lexar NVMe SSD Gen3-164,1042,1151,,,,,,,
Storage,Kingston NVMe SSD Gen3-165,606,485,,,,,,,
Storage,WD NVMe SSD Gen5-166,1015,1010,,,,,,,
Storage,Crucial NVMe SSD Gen5-167,147,136,,,,,,,
Storage,Lexar NVMe SSD Gen4-168,491,519,,,,,,,
Storage,Samsung NVMe SSD Gen3-169,1759,1953,,,,,,,
Storage,WD NVMe SSD Gen3-170,1372,1351,,,,,,,
Storage,Kingston NVMe SSD Gen3-171,369,332,,,,,,,
Storage,WD NVMe SSD Gen3-172,377,447,,,,,,,
Storage,Kingston NVMe SSD Gen3-173,823,785,,,,,,,
Storage,Crucial NVMe SSD Gen3-174,1229,1073,,,,,,,
Storage,Crucial NVMe SSD Gen3-175,1950,2239,,,,,,,
Storage,Samsung NVMe SSD Gen3-176,1222,1188,,,,,,,
Storage,Lexar NVMe SSD Gen3-177,602,505,,,,,,,
Storage,Crucial NVMe SSD Gen3-178,1300,1294,,,,,,,
Storage,Kingston NVMe SSD Gen3-179,803,668,,,,,,,
Storage,Kingston NVMe SSD Gen5-180,801,954,,,,,,,
Storage,Crucial NVMe SSD Gen5-181,1363,1580,,,,,,,
Storage,Crucial NVMe SSD Gen5-182,1628,1875,,,,,,,
Storage,Crucial NVMe SSD Gen4-183,184,189,,,,,,,
Storage,Samsung NVMe SSD Gen5-184,932,1009,,,,,,,
Storage,Crucial NVMe SSD Gen3-185,282,264,,,,,,,
Storage,Samsung NVMe SSD Gen4-186,320,258,,,,,,,
Storage,Kingston NVMe SSD Gen3-187,1761,1626,,,,,,,
Storage,Lexar NVMe SSD Gen3-188,210,246,,,,,,,
Storage,Kingston NVMe SSD Gen5-189,1653,1793,,,,,,,
Storage,WD NVMe SSD Gen4-190,1466,1291,,,,,,,
Storage,Samsung NVMe SSD Gen3-191,711,666,,,,,,,
Storage,Crucial NVMe SSD Gen4-192,1734,1946,,,,,,,
Storage,Lexar NVMe SSD Gen3-193,245,244,,,,,,,
Storage,Lexar NVMe SSD Gen3-194,646,695,,,,,,,
Storage,WD NVMe SSD Gen3-195,319,363,,,,,,,
Storage,WD NVMe SSD Gen3-196,1391,1554,,,,,,,
Storage,Kingston NVMe SSD Gen3-197,1676,1691,,,,,,,
Storage,Lexar NVMe SSD Gen3-198,1800,2134,,,,,,,
Storage,Samsung NVMe SSD Gen4-199,1594,1747,,,,,,,
Storage,Lexar NVMe SSD Gen5-200,1892,1928,,,,,,,
Storage,Crucial NVMe SSD Gen5-201,912,818,,,,,,,
Storage,WD NVMe SSD Gen3-202,1024,1123,,,,,,,
Storage,Samsung NVMe SSD Gen5-203,1882,2124,,,,,,,
Storage,WD NVMe SSD Gen4-204,245,266,,,,,,,
Storage,WD NVMe SSD Gen3-205,473,493,,,,,,,
Storage,Samsung NVMe SSD Gen3-206,865,962,,,,,,,
Storage,WD NVMe SSD Gen3-207,1048,871,,,,,,,
Storage,Kingston NVMe SSD Gen4-208,877,708,,,,,,,
Storage,Kingston NVMe SSD Gen5-209,270,223,,,,,,,
Storage,Samsung NVMe SSD Gen5-210,618,508,,,,,,,
Storage,Kingston NVMe SSD Gen5-211,656,675,,,,,,,
Storage,WD NVMe SSD Gen3-212,161,150,,,,,,,
Storage,Samsung NVMe SSD Gen4-213,1403,1645,,,,,,,
Storage,Kingston NVMe SSD Gen4-214,291,291,,,,,,,
Storage,Samsung NVMe SSD Gen4-215,1557,1316,,,,,,,
Storage,Kingston NVMe SSD Gen4-216,1422,1629,,,,,,,
Storage,WD NVMe SSD Gen5-217,1796,1702,,,,,,,
Storage,Crucial NVMe SSD Gen4-218,641,533,,,,,,,
Storage,Samsung NVMe SSD Gen5-219,1765,1619,,,,,,,
Storage,Kingston NVMe SSD Gen3-220,1130,1124,,,,,,,
Storage,Kingston NVMe SSD Gen3-221,1328,1417,,,,,,,
Storage,WD NVMe SSD Gen5-222,396,335,,,,,,,
Storage,Kingston NVMe SSD Gen5-223,1263,1255,,,,,,,
Storage,Kingston NVMe SSD Gen4-224,1999,1928,,,,,,,
Storage,Crucial NVMe SSD Gen3-225,1805,1618,,,,,,,
Storage,Lexar NVMe SSD Gen4-226,224,258,,,,,,,
Storage,Samsung NVMe SSD Gen4-227,1034,841,,,,,,,
Storage,WD NVMe SSD Gen5-228,1349,1501,,,,,,,
Storage,WD NVMe SSD Gen3-229,1949,1619,,,,,,,
Storage,Crucial NVMe SSD Gen4-230,1972,2026,,,,,,,
Storage,Lexar NVMe SSD Gen4-231,227,223,,,,,,,
Storage,WD NVMe SSD Gen4-232,1920,2272,,,,,,,
